,Token,Score,Syllable_Count,Word_length,IsComplex
860,crude,-1,2,5,0
861,oil,0,2,3,0
862,price,0,2,5,0
863,saved,0,0,5,0
864,India,0,3,5,1
865,15,0,0,2,0
866,billion,0,3,7,1
867,India,0,3,5,1
868,countries,0,0,9,0
869,like,0,2,4,0
870,USA,0,2,3,0
871,Japan,0,2,5,0
872,UK,0,1,2,0
873,Germany,0,2,7,0
874,announced,0,0,9,0
875,massive,0,3,7,1
876,fiscal,0,2,6,0
877,stimulus,0,3,8,1
878,packages,0,0,8,0
879,equip,0,3,5,1
880,economies,0,0,9,0
881,come,0,2,4,0
882,phase,0,2,5,0
883,decelerating,0,5,12,1
884,economic,0,4,8,1
885,activity,0,3,8,1
886,US,0,1,2,0
887,announced,0,0,9,0
888,fiscal,0,2,6,0
889,package,0,3,7,1
890,2,0,0,1,0
891,trillion,0,3,8,1
892,approximately,0,5,13,1
893,9,0,0,1,0
894,3,0,0,1,0
895,GDP,0,0,3,0
896,relief,1,3,6,1
897,package,0,3,7,1
898,largest,0,2,7,0
899,relative,0,4,8,1
900,GDP,0,0,3,0
901,largest,0,2,7,0
902,kind,0,1,4,0
903,Modern,1,2,6,0
904,American,0,4,8,1
905,History,0,2,7,0
906,larger,0,2,6,0
907,800,0,0,3,0
908,billion,0,3,7,1
909,assistance,0,4,10,1
910,provided,0,0,8,0
911,2008,0,0,4,0
912,Germany,0,2,7,0
913,introduced,0,0,10,0
914,largest,0,2,7,0
915,fiscal,0,2,6,0
916,stimulus,0,3,8,1
917,relation,0,4,8,1
918,GDP,0,0,3,0
919,following,0,3,9,1
920,graph,0,1,5,0
921,indicates,0,0,9,0
922,fiscal,0,2,6,0
923,stimulus,0,3,8,1
924,proportion,0,4,10,1
925,GDP,0,0,3,0
926,respective,0,4,10,1
927,countries,0,0,9,0
928,Workers,0,2,7,0
929,US,0,1,2,0
930,whose,0,2,5,0
931,annual,0,3,6,1
932,incomes,0,0,7,0
933,75000,0,0,5,0
934,receive,0,4,7,1
935,1200,0,0,4,0
936,direct,0,2,6,0
937,payments,0,2,8,0
938,well,0,1,4,0
939,500,0,0,3,0
940,every,0,2,5,0
941,offspring,0,2,9,0
942,America,0,4,7,1
943,America,0,4,7,1
944,came,0,2,4,0
945,rescue,0,3,6,1
946,businesses,0,0,10,0
947,allocating,0,4,10,1
948,500,0,0,3,0
949,billion,0,3,7,1
950,businesses,0,0,10,0
951,local,0,2,5,0
952,government,0,3,10,1
953,bodies,0,0,6,0
954,announced,0,0,9,0
955,various,0,4,7,1
956,sectorial,0,4,9,1
957,packages,0,0,8,0
958,50,0,0,2,0
959,billion,0,3,7,1
960,passenger,0,3,9,1
961,airlines,0,0,8,0
962,8,0,0,1,0
963,billion,0,3,7,1
964,cargo,0,2,5,0
965,carriers,0,3,8,1
966,17,0,0,2,0
