,Token,Score,Syllable_Count,Word_length,IsComplex
857,flights,0,1,7,0
858,suspended,0,0,9,0
859,mid,0,1,3,0
860,April,0,2,5,0
861,shutdown,0,2,8,0
862,also,0,2,4,0
863,bound,0,2,5,0
864,push,0,1,4,0
865,India,0,3,5,1
866,fast,0,1,4,0
867,growing,0,2,7,0
868,aviation,0,5,8,1
869,industry,0,2,8,0
870,peril,-1,2,5,0
871,Centre,0,2,6,0
872,Asia,0,3,4,1
873,Pacific,0,3,7,1
874,Aviation,0,5,8,1
875,CAPA,0,2,4,0
876,assessed,0,0,8,0
877,Indian,0,3,6,1
878,aviation,0,5,8,1
879,industry,0,2,8,0
880,post,0,1,4,0
881,losses,-1,0,6,0
882,worth,0,1,5,0
883,nearly,0,2,6,0
884,4bn,0,0,3,0
885,year,0,2,4,0
886,likely,0,2,6,0
887,cascading,0,3,9,1
888,effect,0,2,6,0
889,affecting,0,3,9,1
890,hospitality,0,4,11,1
891,tourism,0,3,7,1
892,industries,0,0,10,0
893,Hotels,0,2,6,0
894,restaurant,0,4,10,1
895,chains,0,2,6,0
896,across,0,2,6,0
897,country,0,2,7,0
898,empty,0,1,5,0
899,likely,0,2,6,0
900,remain,0,3,6,1
901,several,0,3,7,1
902,months,0,1,6,0
903,sparking,0,2,8,0
904,worries,-1,0,7,0
905,large,0,2,5,0
906,scale,0,2,5,0
907,layoffs,0,2,7,0
908,automobile,0,6,10,1
909,industry,0,2,8,0
910,key,0,1,3,0
911,indicator,0,4,9,1
912,country,0,2,7,0
913,economic,0,4,8,1
914,growth,0,1,6,0
915,also,0,2,4,0
916,forced,0,0,6,0
917,hit,0,1,3,0
918,brakes,0,0,6,0
919,experts,0,2,7,0
920,estimating,0,4,10,1
921,losses,-1,0,6,0
922,nearly,0,2,6,0
923,2bn,0,0,3,0
924,India,0,3,5,1
925,relief,1,3,6,1
926,package,0,3,7,1
927,enough,0,3,6,1
928,Experts,0,2,7,0
929,say,0,1,3,0
930,drop,0,1,4,0
931,ocean,0,3,5,1
932,compared,0,0,8,0
933,bailouts,0,4,8,1
934,countries,0,0,9,0
935,US,0,1,2,0
936,China,0,2,5,0
937,Singapore,0,4,9,1
938,stimulus,0,3,8,1
939,package,0,3,7,1
940,constituting,0,4,12,1
941,0,0,0,1,0
942,8,0,0,1,0
943,percent,0,2,7,0
944,FY20,0,0,4,0
945,GDP,0,0,3,0
946,par,0,1,3,0
947,address,0,2,7,0
948,urgent,-1,2,6,0
949,needs,0,2,5,0
950,smaller,0,2,7,0
951,businesses,0,0,10,0
952,Experts,0,2,7,0
953,say,0,1,3,0
954,India,0,3,5,1
955,definitely,0,4,10,1
956,needs,0,2,5,0
957,larger,0,2,6,0
958,stimulus,0,3,8,1
959,package,0,3,7,1
960,help,0,1,4,0
961,businesses,0,0,10,0
962,extraordinary,1,5,13,1
963,crisis,-1,2,6,0
964,Desperate,-1,4,9,1
965,times,0,0,5,0
966,call,0,1,4,0
967,desperate,-1,4,9,1
968,measures,0,0,8,0
969,India,0,3,5,1
970,done,0,2,4,0
971,well,0,1,4,0
972,containing,0,4,10,1
973,dangerous,-1,4,9,1
974,virus,-1,2,5,0
975,act,0,1,3,0
976,swiftly,0,1,7,0
977,decisively,0,4,10,1
978,protect,1,2,7,0
979,economy,0,3,7,1
980,Clearly,0,2,7,0
981,need,0,0,4,0
982,greater,0,3,7,1
983,fiscal,0,2,6,0
984,monetary,0,3,8,1
985,coordination,0,6,12,1
986,ensure,0,3,6,1
987,optimal,1,3,7,1
988,policy,0,2,6,0
989,response,0,3,8,1
990,Blackcoffer,0,3,11,1
991,Insights,0,2,8,0
992,16,0,0,2,0
993,Manan,0,2,5,0
994,Batra,0,2,5,0
995,Delhi,0,2,5,0
996,college,0,3,7,1
997,Arts,0,1,4,0
998,Commerce,0,3,8,1
999,Akshat,0,2,6,0
1000,Mittal,0,2,6,0
1001,Shri,0,1,4,0
1002,Guru,0,2,4,0
1003,Gobind,0,2,6,0
1004,Singh,0,1,5,0
1005,College,0,3,7,1
1006,Commerce,0,3,8,1
1007,Delhi,0,2,5,0
